DayOfWeek,DepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,ArrDelay
5,2314,754,730,648,340,325,313,9,2586,7,20,0,0,9,0,15,0,0,24
4,1304,1429,1303,6350,85,82,60,83,363,4,21,0,0,83,0,3,0,0,86
5,1539,1751,1715,15,132,140,120,44,842,4,8,0,0,34,0,0,0,2,36
4,1247,1526,1255,451,279,285,263,157,1846,5,11,0,0,151,0,0,0,0,151
5,914,1001,825,1256,107,105,93,94,487,4,10,0,0,94,0,2,0,0,96
1,2316,2332,2055,3491,76,65,54,146,229,4,18,0,0,2,0,11,0,144,157
2,2202,39,1953,534,157,168,133,297,998,14,10,0,0,0,0,286,0,0,286
4,1550,1911,1820,252,141,115,106,25,641,14,21,0,0,9,0,26,0,16,51
7,1252,2104,2045,442,312,315,276,22,2585,6,30,0,0,0,0,0,0,19,19
3,141,335,14,692,54,75,36,222,256,6,12,0,0,34,0,0,0,167,201
5,1409,1413,1245,459,64,65,52,89,335,3,9,0,0,0,0,0,88,0,88
5,1853,2155,1857,4734,182,102,78,98,508,6,98,0,0,36,62,80,0,0,178
6,1012,1328,1237,6541,136,97,70,12,517,4,62,0,0,12,0,39,0,0,51
6,1211,1352,1218,533,161,161,148,94,867,4,9,0,0,76,0,0,0,18,94
1,2250,2355,2235,1253,65,65,44,80,258,3,18,0,0,5,0,4,0,71,80
6,1811,1929,1740,3077,78,90,61,121,267,3,14,0,0,109,0,0,0,0,109
6,2019,50,2045,742,211,210,172,244,1389,6,33,0,0,0,8,1,0,236,245
2,1818,2003,1935,2210,105,95,92,18,546,4,9,0,0,0,0,20,0,8,28
3,1807,1818,1739,4366,71,82,58,50,350,4,9,0,0,39,0,0,0,0,39
7,2249,3,2304,3827,74,83,53,68,387,4,17,0,0,59,0,0,0,0,59
7,835,1220,1152,613,405,392,365,15,2586,5,35,0,0,0,0,13,0,15,28
7,2315,13,2340,1410,58,55,36,30,237,7,15,0,0,0,0,3,0,30,33
1,2157,4,1918,6548,187,163,146,262,895,5,36,0,0,0,0,0,0,286,286
5,1551,1836,1746,618,105,106,88,51,612,4,13,0,0,14,0,0,0,36,50
5,1729,1825,1810,50,56,60,43,19,276,5,8,0,0,2,0,0,0,13,15
7,1828,1942,1914,1642,74,62,33,16,153,10,31,0,0,0,0,12,0,16,28
4,2143,2250,2210,2004,67,70,53,43,319,4,10,0,0,6,0,0,0,34,40
5,1314,1502,1440,3679,108,110,90,24,642,3,15,0,0,21,0,0,0,1,22
3,1857,2202,2140,4055,125,115,98,12,723,4,23,0,0,0,0,11,0,11,22
5,1139,1404,1330,1229,205,195,190,24,1217,4,11,0,0,24,0,10,0,0,34
3,2133,2252,2200,2204,79,105,67,78,405,4,8,0,0,0,0,0,0,52,52
6,1946,2121,1940,3771,95,70,55,76,345,5,35,0,0,5,0,25,0,71,101
2,1907,2313,2225,436,186,155,143,17,1119,5,38,0,0,0,17,31,0,0,48
5,2202,227,37,95,445,407,350,72,2576,5,90,0,0,0,0,38,0,72,110
6,1135,1237,1150,3054,62,55,37,40,109,9,16,0,0,0,0,7,0,40,47
3,744,1026,930,4149,102,85,61,39,475,3,38,0,0,39,0,17,0,0,56
6,940,1031,942,1944,51,72,37,70,214,4,10,0,0,49,0,0,0,0,49
7,1634,1823,1750,1106,109,110,86,34,426,11,12,0,0,6,0,0,0,27,33
5,1029,1827,1720,192,298,326,276,95,2401,6,16,0,0,0,0,0,0,67,67
2,1016,1315,1130,2005,179,190,159,116,1194,6,14,0,0,105,0,0,0,0,105
6,1230,1610,1355,642,160,135,119,110,719,7,34,0,0,87,0,25,0,23,135
1,2204,128,25,267,324,360,306,99,2556,3,15,0,0,41,0,0,0,22,63
2,635,733,709,1103,58,69,49,35,209,3,6,0,0,24,0,0,0,0,24
3,1159,1259,1240,4212,60,55,33,14,196,6,21,0,0,0,0,5,0,14,19
3,1030,1306,1230,547,276,255,249,15,1652,7,20,0,0,0,0,21,0,15,36
2,2109,33,2230,4205,144,125,99,104,783,2,43,0,0,0,20,19,0,84,123
2,1800,2115,2020,4379,195,165,166,25,852,7,22,0,0,0,25,30,0,0,55
4,1320,1405,1313,4166,45,43,26,50,83,3,16,0,0,50,0,2,0,0,52
1,1718,1727,1630,6027,69,88,55,76,286,5,9,0,0,0,0,57,0,0,57
5,1730,1855,1645,4716,85,106,65,151,431,4,16,0,0,0,0,0,0,130,130
1,1913,2300,2220,874,167,140,104,13,867,4,59,0,0,13,0,27,0,0,40
1,1826,1929,1757,5703,63,63,53,92,234,3,7,0,0,0,0,0,0,92,92
6,703,956,910,771,173,165,148,38,1086,9,16,0,0,38,0,8,0,0,46
4,947,1248,1206,461,181,166,149,27,921,11,21,0,0,0,0,15,0,27,42
4,1643,1836,1815,820,113,115,81,23,547,7,25,0,0,21,0,0,0,0,21
7,1821,2050,2020,3137,89,80,72,21,443,5,12,0,0,7,0,9,0,14,30
2,634,737,714,6379,63,53,27,13,109,7,29,0,0,23,0,0,0,0,23
6,1438,1951,1622,410,193,194,179,210,1337,3,11,0,0,0,0,4,0,205,209
2,1325,1327,1230,1654,62,65,49,60,229,6,7,0,0,0,0,0,0,57,57
2,1912,2124,1900,3808,132,125,102,137,691,22,8,0,0,0,0,7,0,137,144
7,1642,1915,1805,2100,153,140,143,57,842,3,7,0,0,4,0,13,0,53,70
1,1701,2329,2240,590,268,230,215,11,1723,33,20,0,0,0,0,43,0,6,49
3,1219,1413,830,1250,114,90,67,319,413,7,40,0,0,319,0,24,0,0,343
4,1915,2122,2044,1191,187,195,159,46,1020,4,24,0,0,0,0,0,0,38,38
1,1902,2111,2050,4897,129,130,90,22,544,13,26,0,0,21,0,0,0,0,21
3,1751,1820,1623,433,89,82,48,110,240,21,20,0,0,0,0,7,0,110,117
5,1649,2057,2038,326,248,248,207,19,1599,20,21,0,0,0,0,0,0,19,19
7,1521,1630,1615,1683,129,135,115,21,775,5,9,0,0,0,0,0,0,15,15
7,622,1023,1005,780,181,170,161,7,1197,4,16,0,0,7,0,11,0,0,18
1,1810,2023,1928,167,193,158,158,20,948,6,29,0,0,10,0,38,0,7,55
5,1752,1855,1605,649,63,50,37,157,189,2,24,0,0,63,0,13,0,94,170
4,1458,1655,1559,516,117,134,93,73,761,8,16,0,0,50,0,0,0,6,56
5,1953,2328,2300,390,215,195,176,8,1137,3,36,0,0,0,0,20,0,8,28
1,2046,2046,2025,6060,60,65,35,26,179,7,18,0,0,0,0,21,0,0,21
3,1552,1902,1805,2262,130,125,94,52,720,21,15,0,0,0,0,5,0,52,57
1,2053,2309,2240,1614,76,60,45,13,229,9,22,0,0,0,0,16,0,13,29
4,2154,41,2220,1521,227,225,205,139,1437,5,17,0,0,0,0,8,0,133,141
5,1904,2207,2039,759,243,209,209,54,1088,5,29,0,0,0,0,34,0,54,88
5,1707,1802,1705,518,55,45,27,47,148,3,25,0,0,7,0,10,0,40,57
7,2110,2240,2155,2882,90,90,78,45,447,3,9,0,0,0,0,0,0,45,45
3,1617,1816,1625,76,119,135,106,127,842,4,9,0,0,59,0,0,0,52,111
5,1641,2004,1820,753,263,245,213,86,1389,26,24,0,0,0,0,22,0,82,104
7,741,827,708,5438,46,50,28,83,109,7,11,0,0,79,0,0,0,0,79
7,1710,1749,1714,1558,99,95,65,31,425,8,26,0,0,0,0,4,0,31,35
5,1603,1744,1710,4391,161,139,123,12,761,4,34,0,0,12,0,22,0,0,34
7,1332,1505,1435,5785,93,88,75,25,304,3,15,0,0,0,0,0,0,30,30
6,1713,1916,1900,3860,123,140,109,33,626,5,9,0,0,0,7,0,0,9,16
2,1002,1056,1020,5,54,60,47,42,276,2,5,0,0,34,0,0,0,2,36
1,1208,1312,1230,3848,64,70,48,48,258,4,12,0,0,42,0,0,0,0,42
4,2116,2210,2140,641,54,65,46,41,325,2,6,0,0,23,0,0,0,7,30
7,1838,1917,1900,3130,39,40,22,18,109,6,11,0,0,0,0,0,0,17,17
4,2133,2248,2115,2209,75,80,61,98,453,4,10,0,0,74,0,0,0,19,93
5,2203,110,15,11,187,190,158,58,1069,2,27,0,0,0,0,55,0,0,55
2,10,301,2,818,111,122,85,190,719,6,20,0,0,0,79,0,0,100,179
1,1734,2012,1928,76,158,173,136,59,1028,4,18,0,0,0,0,44,0,0,44
1,1535,1726,1659,1535,171,184,150,40,1005,9,12,0,0,0,0,11,0,16,27
5,854,955,938,5440,61,53,35,9,135,6,20,0,0,17,0,0,0,0,17
4,1746,1816,1800,1663,90,100,77,26,528,2,11,0,0,13,0,0,0,3,16
1,2035,2107,1915,5905,32,54,24,134,109,3,5,0,0,0,0,0,0,112,112
5,2044,2152,2110,5460,68,64,40,38,155,15,13,0,0,0,0,4,0,38,42
3,1339,1642,1550,1464,123,115,86,44,629,16,21,0,0,0,0,8,0,44,52
6,2129,2228,2205,3743,59,65,47,29,247,2,10,0,0,8,0,0,0,15,23
3,843,1101,1000,3903,138,89,63,12,391,5,70,0,0,61,0,0,0,0,61
5,2216,2344,2127,1672,148,127,98,116,599,16,34,0,0,77,0,21,0,39,137
4,1618,1807,1735,520,229,220,217,23,1372,3,9,0,0,13,0,9,0,10,32
3,1649,1826,1740,3460,97,80,83,29,394,5,9,0,0,0,0,17,0,29,46
2,1450,1706,1649,1441,256,249,240,10,1545,4,12,0,0,0,0,7,0,10,17
1,1353,1515,1320,3470,82,85,67,118,383,8,7,0,0,115,0,0,0,0,115
1,2102,2327,2105,3671,145,155,130,152,920,7,8,0,0,142,0,0,0,0,142
7,1059,1228,1120,4048,89,69,38,48,205,6,45,0,0,68,0,0,0,0,68
4,1349,1642,1455,4450,173,100,73,34,425,5,95,0,0,34,0,73,0,0,107
1,1546,2332,2313,16,286,282,250,15,2153,26,10,0,0,0,0,19,0,0,19
5,1714,1912,1720,1025,58,60,37,114,177,8,13,0,0,0,0,11,0,101,112
4,1724,1831,1746,4881,127,116,98,34,552,3,26,0,0,34,0,11,0,0,45
1,2038,2139,1930,1243,121,120,109,128,682,3,9,0,0,0,0,1,0,128,129
1,1629,1732,1601,4299,123,115,97,83,563,4,22,0,0,83,0,8,0,0,91
4,1326,1919,1755,102,233,251,213,102,1846,5,15,0,0,5,0,0,0,79,84
1,1733,2014,1955,1447,161,160,135,18,901,7,19,0,0,18,0,1,0,0,19
3,1603,1722,1615,2011,79,85,67,73,405,3,9,0,0,63,0,0,0,4,67
6,1831,1935,1857,1467,124,135,109,49,804,5,10,0,0,15,0,0,0,23,38
1,2118,56,2335,318,158,170,137,93,1192,2,19,0,0,81,0,0,0,0,81
5,902,1027,925,3674,85,65,51,42,150,6,28,0,0,0,0,0,0,62,62
6,1104,1216,1150,1378,72,60,42,14,247,16,14,0,0,14,0,12,0,0,26
7,2016,2145,2105,2372,89,95,74,46,480,5,10,0,0,11,0,0,0,29,40
5,923,1040,835,1458,77,75,60,123,347,6,11,0,0,123,0,2,0,0,125
3,1417,1517,1453,332,60,61,40,25,224,7,13,0,0,24,0,0,0,0,24
7,1913,2207,2115,1998,114,136,95,74,812,6,13,0,0,0,0,0,0,52,52
1,1544,1644,1625,4820,60,70,44,29,185,8,8,0,0,0,0,0,0,19,19
2,1614,1813,1620,2437,119,95,81,89,377,3,35,0,0,0,0,24,58,31,113
1,1209,1318,1234,3735,69,64,39,39,175,1,29,0,0,0,0,0,0,44,44
7,2059,119,100,3841,140,150,124,29,1069,3,13,0,0,19,0,0,0,0,19
6,2345,347,2151,359,422,371,360,305,2465,2,60,0,0,185,0,171,0,0,356
1,2001,2222,2200,2381,81,85,64,26,487,4,13,0,0,22,0,0,0,0,22
7,1458,1702,1639,5740,64,71,52,30,237,3,9,0,0,23,0,0,0,0,23
6,2135,2144,2102,327,69,72,46,45,256,4,19,0,0,42,0,0,0,0,42
5,1432,1652,1535,1788,80,64,34,61,134,13,33,0,0,8,0,16,0,53,77
2,1154,1420,1333,196,206,213,171,54,1276,7,28,0,0,47,0,0,0,0,47
5,2119,2221,2205,3559,62,65,46,19,281,3,13,0,0,1,0,0,0,15,16
7,2152,2303,2245,50,71,75,62,22,405,2,7,0,0,2,0,0,0,16,18
2,2148,2223,2155,4347,35,45,19,38,67,4,12,0,0,0,0,0,0,28,28
4,1923,12,2355,2246,169,175,147,23,1242,7,15,0,0,14,0,0,0,3,17
2,2058,2158,1955,3544,60,65,46,128,313,6,8,0,0,0,0,0,0,123,123
5,927,1750,1725,114,323,315,299,17,2454,8,16,0,0,0,0,25,0,0,25
1,911,1145,1124,1417,334,369,315,56,2401,8,11,0,0,21,0,0,0,0,21
2,2315,7,2245,343,112,100,89,70,551,3,20,0,0,0,27,12,0,43,82
3,1212,1226,1210,3335,74,70,60,12,328,6,8,0,0,0,0,7,0,9,16
3,1731,1929,1850,1061,178,195,162,56,1192,6,10,0,0,0,0,1,0,38,39
5,2002,2214,2035,3514,192,185,168,92,1068,14,10,0,0,33,0,7,0,59,99
4,1349,1450,1435,1402,61,70,42,24,236,6,13,0,0,0,0,0,0,15,15
1,1951,2215,2116,4721,84,101,66,76,483,10,8,0,0,59,0,0,0,0,59
7,1742,2049,2025,145,367,375,326,32,2611,24,17,0,0,8,0,0,0,16,24
2,838,1146,1125,460,128,135,112,28,927,6,10,0,0,21,0,0,0,0,21
4,2250,705,633,52,315,323,299,40,2565,4,12,0,0,8,0,0,0,24,32
7,1842,2059,2030,553,77,80,60,32,368,2,15,0,0,3,0,0,0,26,29
6,1039,1252,1159,6015,133,119,86,39,557,5,42,0,0,0,0,0,0,53,53
6,842,928,750,1413,166,165,148,97,1055,6,12,0,0,97,0,1,0,0,98
1,1012,1306,1240,3939,114,110,86,22,520,2,26,0,0,0,0,11,0,15,26
7,1933,2227,2102,154,174,147,139,58,944,3,32,0,0,3,0,27,0,55,85
5,1647,1802,1741,1409,135,131,114,17,651,2,19,0,0,17,0,4,0,0,21
1,2113,2215,2154,1185,122,118,94,17,585,5,23,0,0,17,0,4,0,0,21
2,2120,2259,2230,310,99,115,84,45,550,6,9,0,0,0,0,29,0,0,29
1,1933,2032,2005,361,59,70,44,38,308,5,10,0,0,0,0,0,0,27,27
3,1836,2112,2005,580,156,170,134,81,1057,4,18,0,0,5,0,0,0,62,67
7,1710,1911,1720,524,241,220,229,90,1372,3,9,0,0,0,63,21,0,27,111
2,1643,1840,1813,936,117,118,90,28,581,11,16,0,0,0,0,0,0,27,27
2,6,110,2235,1253,64,65,45,156,258,4,15,0,0,0,22,0,0,133,155
7,1951,2009,1925,3236,78,85,65,51,402,5,8,0,0,3,0,0,0,41,44
4,1855,2022,1945,3358,87,80,57,30,304,22,8,0,0,0,0,11,0,26,37
7,2043,30,2230,346,167,130,108,83,733,6,53,0,0,0,0,47,0,73,120
7,1624,2120,2005,1610,176,209,166,108,1440,3,7,0,0,5,0,0,0,70,75
2,1848,2051,1950,827,123,130,112,68,786,2,9,0,0,0,0,0,0,61,61
5,1340,1713,1415,2222,153,140,113,165,868,15,25,0,0,0,0,13,0,165,178
4,2017,2151,2056,667,154,131,102,32,680,8,44,0,0,0,0,54,0,1,55
5,2138,2248,2230,896,70,60,46,8,256,11,13,0,0,0,0,10,0,8,18
4,1542,1741,1630,4716,119,100,70,52,431,2,47,0,0,52,0,19,0,0,71
6,1049,1345,1324,294,116,120,92,25,770,6,18,0,0,21,0,0,0,0,21
5,1638,1723,1659,701,105,95,81,14,533,12,12,0,0,0,0,11,0,13,24
5,1937,2226,2206,731,169,181,129,32,992,4,36,0,0,5,0,0,0,15,20
3,1007,1128,1044,5529,81,69,62,32,199,7,12,0,0,0,0,44,0,0,44
5,14,335,52,258,141,137,124,159,888,4,13,0,0,9,0,4,0,150,163
3,1052,1223,1142,4856,91,97,69,47,516,2,20,0,0,41,0,0,0,0,41
5,2112,2300,2245,3782,108,110,76,17,601,5,27,0,0,15,0,0,0,0,15
3,1920,2124,2050,473,184,185,165,35,1119,6,13,0,0,2,0,0,0,32,34
1,902,1412,1347,782,190,207,173,42,1628,8,9,0,0,25,0,0,0,0,25
3,1639,1810,1743,1605,91,83,56,19,274,3,32,0,0,0,0,27,0,0,27
7,736,851,810,4409,75,75,56,41,299,7,12,0,0,41,0,0,0,0,41
4,1036,1251,1236,605,255,256,226,16,1739,2,27,0,0,15,0,0,0,0,15
7,918,1049,1014,573,91,87,71,31,447,2,18,0,0,0,0,4,0,31,35
7,907,944,910,3349,37,45,24,42,89,5,8,0,0,34,0,0,0,0,34
7,1503,1803,1650,2534,120,125,103,78,780,2,15,0,0,0,0,73,0,0,73
6,1108,1200,1050,1887,172,180,151,78,1055,6,15,0,0,19,0,0,0,51,70
1,2038,2039,1855,6055,61,71,46,114,222,6,9,0,0,0,0,104,0,0,104
1,1450,1807,1749,720,137,153,113,34,967,5,19,0,0,8,0,0,0,10,18
4,2109,2207,2040,4628,58,65,44,94,227,3,11,0,0,0,0,0,0,87,87
5,2102,2157,2140,53,55,50,34,12,187,4,17,0,0,0,0,5,0,12,17
1,1541,1752,1610,4058,131,135,109,106,677,10,12,0,0,11,0,0,0,91,102
6,1857,2007,1920,1189,130,140,119,57,836,3,8,0,0,31,0,0,0,16,47
6,1903,2050,2010,810,107,106,93,39,525,4,10,0,0,37,0,1,0,2,40
5,1727,2038,1820,295,251,200,211,87,1197,24,16,0,0,0,0,138,0,0,138
5,828,1126,1100,2896,118,115,88,23,668,9,21,0,0,16,0,3,0,7,26
6,1803,1845,1815,1033,102,105,87,33,551,2,13,0,0,3,0,0,0,27,30
6,1443,1541,1435,5503,58,56,35,64,135,8,15,0,0,0,0,0,0,66,66
3,1620,1919,1751,395,179,176,128,85,950,7,44,0,0,85,0,3,0,0,88
3,1549,1725,1705,1369,216,210,199,14,1301,7,10,0,0,13,0,6,0,1,20
1,1508,1702,1555,4171,114,85,68,38,416,10,36,0,0,0,0,37,0,30,67
3,1202,1756,1740,567,234,250,217,32,1855,4,13,0,0,0,0,0,0,16,16
2,2122,2320,2305,1820,178,180,158,17,1121,4,16,0,0,15,0,0,0,0,15
5,1018,1323,1255,88,185,177,157,20,1009,4,24,0,0,0,0,8,0,20,28
6,829,1110,1050,4165,101,105,75,24,577,3,23,0,0,20,0,0,0,0,20
5,1005,1057,1020,3766,52,50,34,35,158,6,12,0,0,35,0,2,0,0,37
5,1456,2200,2108,946,244,253,214,61,1946,8,22,0,0,0,0,3,0,49,52
2,1738,2302,2218,358,204,208,187,48,1506,7,10,0,0,23,0,18,0,3,44
3,2059,2308,2009,1437,309,299,279,169,2125,9,21,0,0,169,0,10,0,0,179
1,637,915,849,954,158,164,144,32,992,4,10,0,0,26,0,0,0,0,26
2,1909,2151,2130,307,342,347,307,26,2329,13,22,0,0,17,0,0,0,4,21
7,1309,1533,1450,1480,144,170,125,69,1111,6,13,0,0,1,0,0,0,42,43
1,944,1058,1019,549,134,103,74,8,412,12,48,0,0,0,0,31,0,8,39
2,113,214,2245,2122,61,60,42,208,251,5,14,0,0,0,0,1,0,208,209
2,1203,1448,1335,32,225,240,199,88,1335,4,22,0,0,31,0,0,0,42,73
5,1848,2010,1915,3767,82,85,71,58,480,4,7,0,0,0,0,0,0,55,55
6,1159,1536,1227,109,337,267,270,119,1745,8,59,0,0,83,0,70,0,36,189
4,1743,40,2345,3768,237,230,206,48,1772,3,28,0,0,43,0,7,0,5,55
7,1638,1901,1845,2241,323,325,310,18,2277,7,6,0,0,0,0,16,0,0,16
1,732,841,720,4602,69,75,47,87,187,5,17,0,0,81,0,0,0,0,81
3,1029,1537,1511,420,188,181,139,19,1199,11,38,0,0,19,0,7,0,0,26
7,2312,129,2334,794,77,74,53,112,296,6,18,0,0,6,0,3,0,106,115
4,2336,257,2202,514,141,142,123,296,865,4,14,0,0,0,52,0,0,243,295
3,1644,1907,1820,824,143,155,111,59,944,12,20,0,0,0,0,47,0,0,47
7,1257,1412,1355,4235,75,75,53,17,299,2,20,0,0,17,0,0,0,0,17
3,2056,2238,2208,36,102,103,54,31,264,7,41,0,0,30,0,0,0,0,30
1,1958,2112,2052,1030,74,80,54,26,321,10,10,0,0,8,0,0,0,12,20
5,2153,2307,2229,789,134,114,96,18,629,6,32,0,0,0,0,20,0,18,38
5,1953,2120,2100,823,87,90,58,23,443,9,20,0,0,10,0,0,0,10,20
1,1423,1530,1119,249,67,77,45,261,256,8,14,0,0,251,0,0,0,0,251
1,2041,2158,2142,1243,77,77,49,16,299,12,16,0,0,16,0,0,0,0,16
2,1632,1959,1750,1894,207,170,175,92,1035,14,18,0,0,0,0,129,0,0,129
6,1720,1836,1814,1511,76,69,48,15,304,3,25,0,0,0,0,7,0,15,22
7,1828,257,2230,194,329,340,306,278,2704,6,17,0,0,267,0,0,0,0,267
4,1741,1844,1810,49,63,65,54,36,296,2,7,0,0,0,0,0,0,34,34
2,922,1021,1005,3255,59,60,33,17,140,6,20,0,0,16,0,0,0,0,16
4,2108,2320,2305,1932,132,140,118,23,762,4,10,0,0,1,0,0,0,14,15
7,946,1140,1026,178,114,91,77,51,414,7,30,0,0,0,0,74,0,0,74
4,2029,2121,2030,2023,52,50,40,49,233,3,9,0,0,0,0,2,0,49,51
2,1328,1449,1425,1606,81,85,66,28,423,2,13,0,0,5,0,0,0,19,24
2,850,1134,1115,46,104,105,78,20,611,4,22,0,0,11,0,0,0,8,19
2,1012,1214,955,1301,182,155,134,112,936,7,41,0,0,112,0,27,0,0,139
4,1252,1317,1230,4423,85,95,67,57,449,3,15,0,0,0,0,47,0,0,47
1,1656,1759,1740,553,63,70,52,26,258,3,8,0,0,6,0,0,0,13,19
2,1239,1405,1350,448,86,95,76,24,543,3,7,0,0,15,0,0,0,0,15
5,2259,108,5,2361,129,135,109,69,802,5,15,0,0,0,0,0,0,63,63
6,1741,1837,1750,576,56,65,44,56,236,3,9,0,0,2,0,0,0,45,47
3,1805,1936,1920,3586,91,90,62,15,336,2,27,0,0,0,0,1,0,15,16
4,1807,2040,1930,1783,213,210,173,67,1172,19,21,0,0,0,0,20,0,50,70
1,1520,1631,1414,4031,71,69,53,135,251,9,9,0,0,0,0,0,0,137,137
5,1530,1627,1600,102,57,65,47,35,304,3,7,0,0,0,0,0,0,27,27
2,1004,1204,930,3968,120,105,84,139,584,3,33,0,0,106,0,15,0,33,154
7,1932,2015,1910,4284,43,50,23,72,135,5,15,0,0,36,0,0,0,29,65
3,1820,2009,1950,825,109,115,87,25,547,10,12,0,0,11,0,0,0,8,19
2,1241,1502,1415,673,141,125,123,31,700,6,12,0,0,0,0,29,0,18,47
4,1321,1336,1321,1985,75,71,46,11,264,6,23,0,0,11,0,4,0,0,15
6,1634,1626,1600,4313,52,60,35,34,157,8,9,0,0,0,0,0,0,26,26
7,1857,2043,2020,1684,106,115,98,32,687,3,5,0,0,23,0,0,0,0,23
5,1739,2000,1925,1139,201,185,176,19,987,13,12,0,0,0,0,22,0,13,35
1,1008,1129,1109,1846,81,104,64,43,448,2,15,0,0,20,0,0,0,0,20
3,1222,1538,1516,1006,136,121,98,7,732,18,20,0,0,0,0,15,0,7,22
4,1507,1708,1653,1770,121,128,97,22,728,6,18,0,0,7,0,0,0,8,15
2,2030,59,2359,1742,269,239,241,30,1597,13,15,0,0,0,0,30,0,30,60
5,2115,2300,2202,675,165,172,137,65,1024,4,24,0,0,0,0,0,0,58,58
4,1704,1838,1750,3928,94,75,70,29,359,16,8,0,0,0,0,19,0,29,48
1,2128,2349,2325,1555,141,145,121,28,1045,4,16,0,0,24,0,0,0,0,24
2,1851,2121,2035,1831,150,150,130,46,937,5,15,0,0,0,7,0,0,39,46
2,1126,1750,1655,906,264,251,220,42,1846,8,36,0,0,0,0,55,0,0,55
1,1619,1749,1527,527,90,72,55,124,345,6,29,0,0,0,0,18,0,124,142
1,2342,237,2215,197,355,395,340,302,2704,4,11,0,0,0,210,0,0,52,262
4,940,1232,1049,867,352,334,324,85,2288,8,20,0,0,0,0,18,0,85,103
6,915,1021,950,304,66,60,36,25,190,15,15,0,0,25,0,6,0,0,31
2,1211,1325,1125,3469,74,75,57,121,383,4,13,0,0,0,11,0,0,109,120
4,1243,1428,1400,1393,165,150,122,13,732,33,10,0,0,0,0,18,0,10,28
7,1546,1743,1720,524,237,220,223,6,1372,4,10,0,0,1,0,17,0,5,23
7,839,1218,1159,417,219,209,184,9,1547,5,30,0,0,9,0,10,0,0,19
2,1646,1803,1720,1990,77,60,47,26,193,12,18,0,0,26,0,17,0,0,43
5,1916,2022,1941,5712,66,64,42,39,173,4,20,0,0,0,0,2,0,39,41
1,2059,2322,2215,607,263,265,236,69,1745,12,15,0,0,67,0,0,0,0,67
2,1623,2020,1754,1772,177,169,150,138,1183,14,13,0,0,0,0,146,0,0,146
7,1619,1751,1730,6273,92,90,64,19,409,5,23,0,0,0,0,0,0,21,21
3,2003,2113,2040,4616,70,85,33,48,187,4,33,0,0,0,0,0,0,33,33
5,1224,1326,1117,895,122,129,91,136,606,7,24,0,0,0,0,0,0,129,129
3,1941,2137,2040,989,236,220,218,41,1442,5,13,0,0,0,0,16,0,41,57
4,2108,2201,2110,656,53,55,41,53,248,3,9,0,0,51,0,0,0,0,51
3,1930,2044,2025,2730,74,75,55,20,308,7,12,0,0,0,0,2,0,17,19
7,1502,1532,1359,5472,30,40,18,103,77,3,9,0,0,93,0,0,0,0,93
5,1627,1931,1733,947,184,153,126,87,760,20,38,0,0,0,0,31,0,87,118
4,1528,1658,1535,1337,90,90,76,83,480,5,9,0,0,72,0,0,0,11,83
6,2152,27,1845,1024,215,245,195,372,1576,3,17,0,0,14,0,0,0,328,342
4,1132,1208,1150,4287,96,85,54,7,286,12,30,0,0,0,1,11,0,6,18
4,2030,6,2229,1564,156,170,137,111,1144,5,14,0,0,97,0,0,0,0,97
5,1837,2030,1915,2307,173,175,158,77,1046,3,12,0,0,16,0,0,0,59,75
5,1223,1427,1320,2352,124,125,107,68,810,6,11,0,0,4,0,0,0,63,67
4,836,1031,1015,580,55,65,42,26,328,3,10,0,0,4,0,0,0,12,16
5,1614,1942,1900,569,208,190,180,24,1119,4,24,0,0,0,0,18,0,24,42
1,2053,2243,2040,1964,110,90,65,103,403,13,32,0,0,0,0,48,0,75,123
5,1904,2133,2105,1018,329,345,309,44,2342,4,16,0,0,28,0,0,0,0,28
7,1625,1740,1715,4647,75,65,55,15,227,5,15,0,0,0,0,10,0,15,25
3,846,1114,1030,105,268,265,240,41,1745,9,19,0,0,0,41,3,0,0,44
5,1942,2331,2316,131,409,409,379,15,2846,4,26,0,0,0,15,0,0,0,15
5,1745,1845,1800,1828,60,60,41,45,226,5,14,0,0,4,0,0,0,41,45
3,1917,2117,2050,899,60,65,48,32,271,5,7,0,0,0,27,0,0,0,27
6,2346,155,2258,725,129,138,114,186,802,6,9,0,0,66,0,0,0,111,177
3,1730,2003,1925,3665,153,130,129,15,670,9,15,0,0,0,0,23,0,15,38
4,1934,2135,2013,6365,181,118,153,19,599,4,24,0,0,0,0,63,0,19,82
4,1436,1514,1444,152,38,37,21,29,100,6,11,0,0,30,0,0,0,0,30
3,1557,1913,1840,1022,196,170,164,7,1013,19,13,0,0,7,0,26,0,0,33
5,1808,2115,1907,1644,127,68,105,69,272,10,12,0,0,69,0,59,0,0,128
3,1738,1946,1921,4459,68,56,33,13,151,17,18,0,0,0,0,12,0,13,25
3,725,1033,1015,891,128,120,96,10,765,4,28,0,0,0,0,8,10,0,18
5,1848,28,6,152,220,241,202,43,1846,5,13,0,0,4,0,0,0,18,22
4,1656,1823,1733,5438,87,84,63,47,267,17,7,0,0,47,0,3,0,0,50
1,2035,2230,2049,1578,115,134,99,120,810,5,11,0,0,0,0,0,0,101,101
