DayOfWeek,DepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,ArrDelay
7,2037,2121,2035,1202,44,60,30,62,190,5,9,0,0,0,14,0,0,32,46
2,1830,1932,1652,4346,62,62,39,160,152,14,9,0,0,0,0,160,0,0,160
4,1936,2056,2038,870,80,78,45,16,270,18,17,0,0,0,0,2,0,16,18
5,2033,2131,1945,1027,118,125,99,113,641,6,13,0,0,82,0,0,0,24,106
4,1732,2103,1955,149,391,365,316,42,2248,6,69,0,0,42,0,26,0,0,68
4,1903,2214,2110,84,191,180,138,53,1069,16,37,0,0,0,38,11,0,15,64
2,1319,1412,1353,1126,53,58,37,24,156,7,9,0,0,0,0,0,0,19,19
6,2105,2212,2128,188,67,79,55,56,304,4,8,0,0,0,0,0,40,4,44
6,1820,2107,2050,2050,107,100,84,10,602,7,16,0,0,0,0,7,0,10,17
6,2218,2358,2155,647,160,168,130,131,719,4,26,0,0,0,0,0,0,123,123
4,2139,2255,2235,3776,136,125,107,9,588,4,25,0,0,0,0,11,0,9,20
5,1346,1716,1450,4868,210,110,94,46,501,17,99,0,0,0,0,116,0,30,146
4,845,955,916,3607,70,71,53,40,223,1,16,0,0,39,0,0,0,0,39
4,1945,2323,2230,1286,158,170,134,65,1158,5,19,0,0,15,0,0,0,38,53
3,1525,1658,1520,3677,93,105,79,110,624,2,12,0,0,56,0,0,0,42,98
5,1916,1921,1900,2116,65,65,55,21,289,3,7,0,0,1,0,0,0,20,21
5,756,1117,1049,1895,201,184,161,11,1076,23,17,0,0,0,0,28,0,0,28
7,1550,1748,1720,4093,58,75,43,45,264,2,13,0,0,6,0,0,0,22,28
4,2132,2219,2050,4403,107,125,92,107,633,4,11,0,0,0,89,0,0,0,89
1,820,949,830,801,149,153,122,83,843,5,22,0,0,79,0,0,0,0,79
4,1532,1816,1750,1120,164,175,143,37,1166,4,17,0,0,17,0,0,0,9,26
7,1554,1917,1855,1380,143,130,104,9,762,20,19,0,0,9,0,13,0,0,22
4,1338,1908,1810,2295,210,210,185,58,1489,5,20,0,0,4,0,0,0,54,58
3,1616,2000,1940,466,164,150,138,6,967,6,20,0,0,6,0,14,0,0,20
3,1814,2032,2000,395,258,250,234,24,1723,3,21,0,0,7,0,8,0,17,32
5,1823,1937,1842,6443,194,183,175,44,1187,7,12,0,0,44,0,11,0,0,55
2,1928,2058,2040,3609,90,80,67,8,269,4,19,0,0,8,0,10,0,0,18
6,1622,1709,1600,1605,47,55,31,77,180,6,10,0,0,0,0,0,0,69,69
3,818,1035,946,4357,137,136,111,48,644,7,19,0,0,48,0,1,0,0,49
5,1155,1357,1330,2877,122,115,108,20,663,6,8,0,0,3,0,7,0,17,27
3,1342,1635,1450,612,113,110,90,102,612,5,18,0,0,0,0,3,0,102,105
7,2025,2248,2155,497,83,90,72,60,580,3,8,0,0,0,0,0,0,53,53
4,1629,2028,1655,626,239,180,146,154,1076,4,89,0,0,0,14,59,0,140,213
4,1836,1845,1830,4464,69,70,45,16,223,10,14,0,0,0,0,0,0,15,15
5,1500,1648,1621,1182,108,111,74,30,544,11,23,0,0,0,0,27,0,0,27
7,1946,16,2335,3660,150,155,137,46,1037,4,9,0,0,3,0,0,0,38,41
4,1748,1903,1845,3429,75,70,56,13,309,2,17,0,0,0,0,5,0,13,18
5,1257,1439,1325,773,162,175,147,87,1120,7,8,0,0,68,0,0,0,6,74
5,1609,1646,1622,433,97,82,58,9,240,5,34,0,0,0,0,24,0,0,24
4,1735,1853,1805,3839,78,85,69,55,480,2,7,0,0,6,0,0,0,42,48
1,1527,1612,1431,61,45,47,34,103,160,4,7,0,0,0,0,0,0,101,101
1,1829,1948,1830,3072,79,65,48,64,291,4,27,0,0,5,0,14,0,59,78
5,1547,1837,1735,4070,110,105,80,57,594,5,25,0,0,3,0,5,0,54,62
7,1807,2130,2115,2453,143,145,121,17,1020,7,15,0,0,15,0,0,0,0,15
6,1937,2051,1555,2205,134,140,107,302,720,5,22,0,0,0,296,0,0,0,296
5,3,736,720,49,273,270,243,13,2089,3,27,0,0,0,0,3,0,13,16
3,1425,1543,1420,3552,138,155,115,100,785,5,18,0,0,0,0,0,0,83,83
1,621,1054,1035,1150,153,155,127,21,1055,13,13,0,0,19,0,0,0,0,19
2,1937,2033,1815,1058,116,75,56,97,177,28,32,0,0,0,2,41,0,95,138
4,2009,3,2341,19,414,404,348,12,2586,6,60,0,0,0,0,15,0,7,22
2,1314,1625,1435,3606,251,180,226,39,1021,10,15,0,0,0,0,71,0,39,110
1,1727,1821,1800,607,54,60,43,27,328,3,8,0,0,21,0,0,0,0,21
5,1406,1531,1511,1785,85,81,67,16,290,3,15,0,0,7,0,4,0,9,20
3,1254,1400,1333,5763,66,65,53,26,222,2,11,0,0,0,0,0,0,27,27
4,739,1027,1011,1551,288,290,263,18,1813,4,21,0,0,16,0,0,0,0,16
1,1552,1858,1818,6474,126,118,81,32,677,27,18,0,0,40,0,0,0,0,40
2,1255,1422,1255,373,147,140,123,80,732,9,15,0,0,0,0,7,0,80,87
5,1126,1240,1119,996,74,94,58,101,366,7,9,0,0,0,0,0,0,81,81
2,1447,1557,1430,4086,70,50,24,67,67,7,39,0,0,0,0,20,0,67,87
1,1135,1520,1425,731,285,250,214,20,1389,19,52,0,0,0,5,50,0,0,55
5,940,1146,1120,498,246,235,229,15,1521,5,12,0,0,15,0,11,0,0,26
3,1359,1440,1420,2794,41,40,20,19,107,9,12,0,0,0,0,1,0,19,20
5,1457,2259,2155,264,302,320,286,82,2611,5,11,0,0,64,0,0,0,0,64
5,1149,1733,1714,928,224,234,197,29,1739,3,24,0,0,0,0,19,0,0,19
1,2121,2214,2152,5495,53,59,34,28,158,3,16,0,0,0,0,0,0,22,22
4,2140,2358,2230,959,78,65,41,75,229,4,33,0,0,0,0,13,0,75,88
7,2040,2138,2015,290,58,65,47,90,313,4,7,0,0,4,0,0,0,79,83
4,2229,20,2305,3880,111,90,81,54,402,5,25,0,0,0,0,0,0,75,75
4,1314,1356,1230,28,42,50,29,94,187,4,9,0,0,0,0,0,0,86,86
5,1411,1533,1510,3857,82,80,53,21,408,4,25,0,0,7,0,2,0,14,23
1,1104,1232,1200,1463,148,160,132,44,888,7,9,0,0,12,0,0,0,20,32
2,1943,2304,2230,84,141,150,127,43,1044,5,9,0,0,32,0,0,0,2,34
4,2132,2155,2120,2372,83,65,70,17,284,6,7,0,0,0,8,18,0,9,35
5,746,840,800,6139,114,91,67,17,286,7,40,0,0,0,0,40,0,0,40
5,1911,2242,2145,567,151,150,137,56,997,4,10,0,0,2,0,1,0,54,57
4,1354,1544,1429,5866,110,94,76,59,466,4,30,0,0,45,0,16,0,14,75
1,1638,1856,1839,67,258,254,232,13,1589,4,22,0,0,13,0,4,0,0,17
5,1524,1728,1530,4474,184,170,146,104,865,17,21,0,0,5,0,14,0,99,118
5,2102,2157,2140,53,55,50,34,12,187,4,17,0,0,0,0,5,0,12,17
7,2018,2101,2035,644,43,55,32,38,197,4,7,0,0,25,0,0,0,1,26
3,1657,1931,1836,6008,94,88,63,49,495,3,28,0,0,0,0,0,0,55,55
1,2012,2106,2049,38,234,239,212,22,1587,3,19,0,0,4,0,0,0,13,17
7,1727,1833,1740,3070,66,75,53,62,359,4,9,0,0,0,0,0,0,53,53
3,1814,1922,1905,3772,68,60,42,9,217,17,9,0,0,0,0,8,0,9,17
3,956,1436,1410,1874,220,205,206,11,1372,3,11,0,0,11,0,15,0,0,26
5,153,614,557,114,201,207,184,23,1533,4,13,0,0,17,0,0,0,0,17
2,2050,2243,2152,493,113,114,79,52,602,4,30,0,0,51,0,0,0,0,51
1,1631,1714,1546,5450,43,43,21,88,77,4,18,0,0,88,0,0,0,0,88
4,1336,1806,1640,3629,210,150,120,26,999,3,87,0,0,0,5,60,0,21,86
2,827,1654,1639,6,327,334,301,22,2586,10,16,0,0,15,0,0,0,0,15
1,1835,2026,1930,767,51,60,41,65,287,2,8,0,0,0,0,0,0,56,56
4,1544,1847,1800,27,123,125,107,49,781,7,9,0,0,0,33,0,0,14,47
1,643,947,855,3862,184,140,115,8,626,11,58,0,0,8,0,44,0,0,52
3,1335,1426,1400,6541,111,98,83,13,517,7,21,0,0,0,0,0,0,26,26
1,116,609,550,1734,173,190,160,36,1464,4,9,0,0,16,0,0,0,3,19
1,1532,1708,1544,1031,96,94,71,82,301,9,16,0,0,0,0,84,0,0,84
4,2151,24,2240,3574,93,90,78,101,507,4,11,0,0,0,0,3,0,101,104
4,1846,1953,1925,1732,67,65,50,26,304,2,15,0,0,3,0,2,0,23,28
5,2132,230,10,820,178,180,168,142,1390,7,3,0,0,0,0,9,0,131,140
4,738,932,906,343,234,216,213,8,1440,5,16,0,0,0,0,18,0,8,26
3,1619,1715,1700,4700,56,60,41,19,227,3,12,0,0,4,0,0,0,11,15
4,1944,2116,2028,6469,152,115,100,11,590,21,31,0,0,48,0,0,0,0,48
2,2249,2347,2312,795,58,64,40,41,224,8,10,0,0,35,0,0,0,0,35
7,1008,1150,1104,4048,102,68,37,12,205,5,60,0,0,46,0,0,0,0,46
6,1444,1759,1743,270,135,133,116,14,846,5,14,0,0,0,0,4,0,12,16
5,1953,2143,2110,2352,110,110,93,33,688,5,12,0,0,33,0,0,0,0,33
3,2002,2132,2022,1674,90,102,73,82,554,6,11,0,0,65,0,0,0,5,70
5,1041,1142,1125,3403,61,70,49,26,333,4,8,0,0,3,0,0,0,14,17
5,2028,2156,2135,3762,88,100,76,33,564,3,9,0,0,0,0,0,0,21,21
4,2148,105,30,536,137,150,124,48,1044,5,8,0,0,0,0,0,0,35,35
2,2116,2335,2315,2177,79,80,64,21,440,8,7,0,0,2,0,0,0,18,20
1,906,1120,1015,1856,194,170,167,41,1121,5,22,0,0,41,0,24,0,0,65
4,1036,1611,1555,1300,215,210,200,11,1521,4,11,0,0,0,0,5,0,11,16
1,1135,1357,1337,1187,202,197,187,15,1192,5,10,0,0,0,0,5,0,15,20
2,1922,2029,1955,3489,67,80,57,47,417,2,8,0,0,0,0,0,0,34,34
5,952,1255,1225,1124,183,175,151,22,1097,6,26,0,0,22,0,8,0,0,30
6,1649,1823,1747,379,94,102,81,44,569,4,9,0,0,36,0,0,0,0,36
5,1840,1958,1934,551,138,139,109,25,853,4,25,0,0,0,0,13,0,11,24
1,2135,2330,2315,2966,55,60,41,20,256,4,10,0,0,0,0,0,0,15,15
4,1510,1647,1630,731,97,95,70,15,460,6,21,0,0,15,0,2,0,0,17
1,1536,1715,1620,4314,99,95,70,51,340,16,13,0,0,0,0,4,0,51,55
5,1333,1802,1625,558,209,215,190,103,1372,5,14,0,0,0,0,93,0,4,97
4,1502,1805,1732,62,183,172,139,22,1069,17,27,0,0,9,0,11,0,13,33
2,1212,1349,1240,4324,97,80,65,52,273,11,21,0,0,0,0,17,0,52,69
1,1852,2110,2025,4435,78,90,64,57,380,4,10,0,0,0,45,0,0,0,45
7,1157,1332,1305,4564,95,110,80,42,612,5,10,0,0,0,0,0,0,27,27
2,1054,1157,1140,3394,63,70,49,24,333,3,11,0,0,0,0,0,0,17,17
7,1402,1544,1515,3869,102,90,73,17,461,4,25,0,0,0,0,12,0,17,29
5,1346,1459,1315,2385,73,75,60,106,389,4,9,0,0,0,0,0,0,104,104
1,1321,1652,1630,788,151,155,133,26,1139,2,16,0,0,19,0,0,0,3,22
5,1602,1736,1557,828,94,87,67,92,403,8,19,0,0,0,0,7,0,92,99
6,1507,1904,1835,1240,177,185,149,37,1197,10,18,0,0,29,0,0,0,0,29
1,1517,1712,1610,1996,175,125,114,12,606,6,55,0,0,0,0,51,0,11,62
3,1212,1410,1354,4226,58,62,40,20,147,13,5,0,0,16,0,0,0,0,16
7,1304,1432,1335,1102,88,95,73,64,448,6,9,0,0,0,5,0,0,52,57
6,1706,1937,1921,941,271,261,242,6,1745,8,21,0,0,6,0,10,0,0,16
5,1512,1613,1550,3937,61,70,51,32,325,4,6,0,0,15,0,0,0,8,23
1,1504,1640,1600,1022,96,95,79,39,507,3,14,0,0,0,0,1,0,39,40
4,1117,1244,1220,493,207,200,187,17,1231,3,17,0,0,17,0,7,0,0,24
3,828,933,900,3433,65,75,54,43,354,3,8,0,0,11,0,0,0,22,33
7,2100,2226,2155,2076,86,90,74,35,495,5,7,0,0,5,0,0,0,26,31
5,1610,1909,1845,770,119,110,90,15,629,7,22,0,0,0,0,13,0,11,24
5,1638,1737,1720,1079,59,65,50,23,324,2,7,0,0,13,0,0,0,4,17
7,958,1200,1117,5807,182,152,127,13,911,5,50,0,0,0,0,30,0,13,43
7,1523,1825,1736,1597,182,171,149,38,950,11,22,0,0,0,0,11,0,38,49
6,1609,1714,1607,4247,65,82,45,84,303,2,18,0,0,67,0,0,0,0,67
1,1809,1927,1911,933,78,81,58,19,329,5,15,0,0,1,0,0,0,15,16
4,1209,1445,1405,362,156,170,138,54,1035,6,12,0,0,0,0,40,0,0,40
4,1440,1525,1310,3338,45,54,28,144,103,9,8,0,0,0,0,0,0,135,135
5,1519,1654,1635,1078,215,220,202,24,1363,6,7,0,0,0,0,0,0,19,19
6,1047,1200,1020,4415,133,140,112,107,738,8,13,0,0,100,0,0,0,0,100
2,637,843,1825,3982,126,110,85,842,588,18,23,0,0,0,0,761,0,97,858
1,918,1821,1741,1,363,340,300,17,2586,47,16,0,0,17,0,23,0,0,40
7,1515,1757,1735,2333,162,155,124,15,802,16,22,0,0,15,0,7,0,0,22
2,1805,1918,1818,473,133,136,113,63,622,9,11,0,0,0,0,60,0,0,60
2,1023,1137,1030,4076,134,75,55,8,264,10,69,0,0,0,0,62,0,5,67
7,1740,1902,1617,844,82,84,58,167,337,7,17,0,0,0,0,0,0,165,165
5,1542,1749,1405,4349,67,70,48,227,296,5,14,0,0,196,0,0,0,28,224
6,802,855,801,603,113,121,94,62,612,5,14,0,0,54,0,0,0,0,54
5,1921,2143,2040,4225,82,60,39,41,224,3,40,0,0,41,0,22,0,0,63
5,1736,1926,1800,4274,170,155,142,71,783,9,19,0,0,0,0,33,0,53,86
1,1332,1839,1614,1620,187,214,171,172,1671,2,14,0,0,80,0,0,0,65,145
1,1714,2051,2009,763,277,250,214,15,1389,16,47,0,0,0,0,27,0,15,42
4,2318,107,24,1116,109,129,92,63,737,5,12,0,0,0,0,0,0,43,43
4,1040,1435,1355,1273,595,595,558,40,4502,4,33,0,0,40,0,0,0,0,40
6,1637,1920,1839,1107,163,159,141,37,859,11,11,0,0,37,0,4,0,0,41
4,1945,2049,2025,1360,64,60,51,20,248,4,9,0,0,20,0,4,0,0,24
2,1235,1346,1313,1439,131,132,119,34,819,2,10,0,0,33,0,0,0,0,33
7,1110,1429,1400,450,139,133,122,23,846,8,9,0,0,23,0,6,0,0,29
4,1717,1746,1650,320,89,65,59,32,229,5,25,0,0,20,0,24,0,12,56
6,1122,1412,1245,423,110,85,68,62,478,9,33,0,0,3,0,25,0,59,87
1,1749,1850,1835,539,181,175,154,9,1055,8,19,0,0,5,0,6,0,4,15
4,2109,2132,1900,274,83,75,65,144,307,4,14,0,0,0,0,8,0,144,152
7,1700,57,12,14,297,321,274,69,2586,5,18,0,0,0,0,0,0,45,45
1,1517,1837,1610,1818,200,180,151,127,1097,3,46,0,0,0,0,147,0,0,147
5,1107,1208,1145,142,61,70,50,32,336,4,7,0,0,0,0,0,0,23,23
4,1310,1431,1335,20,81,70,52,45,324,3,26,0,0,0,0,11,0,45,56
3,1131,1450,1325,1184,139,138,116,84,861,4,19,0,0,57,0,1,0,27,85
3,2400,322,2219,918,142,139,90,300,740,6,46,0,0,47,0,50,0,206,303
7,1944,2147,1955,2809,63,80,52,129,358,4,7,0,0,0,0,0,0,112,112
7,831,906,729,4154,95,79,58,81,296,8,29,0,0,81,0,16,0,0,97
1,1035,1129,1108,5869,54,56,27,23,130,4,23,0,0,0,0,0,0,21,21
4,1447,1636,1610,2612,109,100,89,17,543,11,9,0,0,1,0,9,0,16,26
7,726,846,831,1933,80,91,67,26,361,5,8,0,0,15,0,0,0,0,15
3,1612,1903,1835,1713,171,195,152,52,1097,4,15,0,0,0,4,0,0,24,28
3,2046,2345,2153,4256,119,128,104,121,874,6,9,0,0,0,112,0,0,0,112
4,1837,2129,2110,788,112,109,87,16,629,6,19,0,0,0,0,14,0,5,19
6,1546,1642,1450,344,56,65,39,121,247,8,9,0,0,0,100,0,0,12,112
7,1536,1708,1635,3210,92,97,74,38,285,12,6,0,0,0,0,0,0,33,33
5,1548,4,2318,186,316,328,297,58,2521,4,15,0,0,7,0,0,0,39,46
1,1121,1324,1240,3378,123,105,87,26,500,12,24,0,0,0,0,18,0,26,44
6,2050,2140,1907,6680,50,47,30,150,125,7,13,0,0,0,153,0,0,0,153
4,1951,2220,2116,358,149,141,124,56,937,4,21,0,0,0,0,8,0,56,64
3,1801,1905,1845,4389,64,65,44,21,268,4,16,0,0,5,0,0,0,15,20
1,1954,2326,2240,4205,152,130,111,24,783,4,37,0,0,0,0,32,0,14,46
3,1729,1834,1805,577,125,125,102,29,641,9,14,0,0,12,0,2,0,15,29
5,25,127,2220,3145,62,65,54,190,303,3,5,0,0,3,0,0,0,184,187
7,1843,2004,1940,214,81,85,68,28,491,6,7,0,0,7,0,0,0,17,24
6,1430,1531,1509,3067,61,59,35,20,109,7,19,0,0,0,13,2,0,7,22
3,1507,1525,1510,4612,78,75,42,12,264,5,31,0,0,12,0,3,0,0,15
1,1417,1510,1425,3333,53,55,39,47,192,3,11,0,0,0,0,0,0,45,45
5,1250,1607,1545,4217,137,140,114,25,804,14,9,0,0,22,0,0,0,0,22
3,1910,2211,2150,1831,181,190,153,30,1097,4,24,0,0,7,0,0,0,14,21
6,723,1046,951,484,143,153,124,65,853,6,13,0,0,55,0,0,0,0,55
3,1919,2043,1953,1286,84,75,53,41,303,6,25,0,0,41,0,9,0,0,50
2,1411,1716,1555,1200,185,175,142,71,1144,14,29,0,0,19,0,10,0,52,81
2,1813,2212,2108,1156,419,363,373,8,2406,3,43,0,0,8,0,56,0,0,64
4,2213,2305,1920,3222,52,55,38,228,140,6,8,0,0,0,190,0,0,35,225
1,1438,1904,1659,6058,206,180,163,99,1352,8,35,0,0,0,0,125,0,0,125
6,2038,2255,2050,4830,137,140,120,128,658,8,9,0,0,47,0,0,0,78,125
5,2327,40,2350,712,73,75,55,52,345,3,15,0,0,50,0,0,0,0,50
5,1601,1718,1500,38,77,50,33,111,187,19,25,0,0,0,0,32,0,106,138
2,2007,2105,2040,2987,58,55,46,22,223,3,9,0,0,0,0,3,0,22,25
1,2205,3,2255,3862,118,120,103,70,670,8,7,0,0,14,0,0,0,54,68
3,1508,1615,1541,5937,67,56,29,23,160,5,33,0,0,0,0,0,0,34,34
3,2232,2342,2130,2355,70,75,57,137,358,3,10,0,0,0,0,0,0,132,132
1,1052,1244,1219,962,112,109,81,22,545,3,28,0,0,22,0,3,0,0,25
3,1241,1345,1330,23,64,60,51,11,239,6,7,0,0,1,0,4,0,10,15
2,1008,1231,1140,4317,143,135,121,43,794,5,17,0,0,43,0,8,0,0,51
5,852,1015,946,6335,83,77,64,23,329,4,15,0,0,29,0,0,0,0,29
2,1644,1831,1607,1819,107,87,74,124,356,18,15,0,0,0,0,144,0,0,144
4,2008,2115,2052,4574,127,142,102,38,743,3,22,0,0,23,0,0,0,0,23
4,1751,1849,1825,2195,58,65,48,31,324,2,8,0,0,0,0,0,0,24,24
5,732,1536,1515,258,304,290,278,7,2248,9,17,0,0,7,0,14,0,0,21
4,1028,1443,1325,1549,315,310,295,73,2165,8,12,0,0,0,0,5,0,73,78
1,2330,29,2218,66,59,68,41,140,236,5,13,0,0,131,0,0,0,0,131
5,2138,2309,2247,4722,91,95,71,26,508,4,16,0,0,22,0,0,0,0,22
2,2158,2336,2257,1637,98,92,63,33,403,8,27,0,0,0,0,6,0,33,39
7,1725,1946,1830,782,201,145,115,20,678,10,76,0,0,0,0,56,0,20,76
2,1851,2400,2340,873,189,200,174,31,1489,7,8,0,0,4,0,0,0,16,20
7,2047,2308,2229,111,201,209,183,47,1449,4,14,0,0,0,0,0,0,39,39
2,1221,1448,1245,1258,147,80,75,56,334,10,62,0,0,0,0,67,0,56,123
3,1724,1931,1902,37,307,297,288,19,2036,6,13,0,0,19,0,10,0,0,29
1,909,1226,1155,1681,137,140,112,34,913,6,19,0,0,31,0,0,0,0,31
1,1700,1836,1809,829,96,99,73,30,406,12,11,0,0,23,0,0,0,4,27
1,1810,2115,1950,116,185,150,140,50,1036,33,12,0,0,9,0,35,0,41,85
3,1152,1409,1354,63,137,129,100,7,679,13,24,0,0,0,0,15,0,0,15
1,1527,1706,1630,4419,159,160,125,37,738,9,25,0,0,5,0,0,0,31,36
3,2001,2212,2155,2015,131,140,110,26,810,4,17,0,0,0,11,0,0,6,17
5,820,943,911,335,263,246,248,15,1671,5,10,0,0,0,0,17,0,15,32
5,2100,2310,2215,4504,70,75,49,60,296,6,15,0,0,0,0,0,0,55,55
6,1441,1544,1520,243,63,60,50,21,276,4,9,0,0,16,0,3,0,5,24
2,1633,1932,1815,1934,179,135,146,33,828,6,27,0,0,0,14,44,0,19,77
7,2015,2024,2005,1117,69,60,48,10,287,5,16,0,0,6,0,9,0,4,19
3,2229,2313,2231,4763,104,116,87,54,552,4,13,0,0,42,0,0,0,0,42
4,2003,2251,2155,181,108,120,84,68,668,6,18,0,0,6,0,0,0,50,56
5,1529,2039,2001,450,190,181,164,29,1199,8,18,0,0,11,0,26,0,1,38
5,842,1029,1012,653,167,157,127,7,967,4,36,0,0,7,0,10,0,0,17
5,1516,1725,1555,1763,189,205,166,106,1197,4,19,0,0,9,0,0,0,81,90
4,1832,1941,1835,1281,69,70,58,67,358,2,9,0,0,0,0,0,0,66,66
4,1822,1930,1830,1620,68,60,49,52,248,3,16,0,0,1,0,8,0,51,60
6,1759,1940,1835,5979,41,50,22,74,122,4,15,0,0,65,0,0,0,0,65
3,1114,1230,1202,3985,136,118,100,10,589,3,33,0,0,0,0,0,0,28,28
4,1714,1914,1855,2085,180,175,161,14,1046,5,14,0,0,14,0,5,0,0,19
4,1621,1852,1743,575,271,268,245,66,1721,6,20,0,0,0,47,3,0,19,69
2,1459,1716,1630,575,197,185,166,34,1121,16,15,0,0,34,0,12,0,0,46
7,1418,1704,1645,582,106,112,92,25,641,4,10,0,0,19,0,0,0,0,19
6,1004,1059,1023,5541,55,49,29,30,89,3,23,0,0,0,0,0,0,36,36
4,1841,2020,1809,6107,99,84,53,116,349,26,20,0,0,116,0,15,0,0,131
2,1337,1713,1651,1454,156,156,137,22,1012,3,16,0,0,22,0,0,0,0,22
2,1436,1617,1559,659,161,154,142,11,967,7,12,0,0,1,0,17,0,0,18
3,1534,1724,1605,6081,110,105,81,74,409,10,19,0,0,79,0,0,0,0,79
3,2043,2124,2105,2282,161,165,147,23,1069,3,11,0,0,0,0,0,0,19,19
7,1814,2041,1940,637,87,75,54,49,365,3,30,0,0,25,0,12,0,24,61
5,2046,2331,2243,186,345,331,310,34,2174,12,23,0,0,1,0,14,0,33,48
7,2305,33,2315,2274,148,160,134,90,997,3,11,0,0,3,0,0,0,75,78
2,1140,1254,1155,2983,74,65,56,50,251,3,15,0,0,9,0,9,0,41,59
7,2010,2142,2125,776,92,90,68,15,430,11,13,0,0,15,0,2,0,0,17
3,1934,107,14,1470,213,219,194,59,1709,4,15,0,0,33,0,0,0,20,53
3,1811,2010,1900,2033,119,130,105,81,822,6,8,0,0,3,0,0,0,67,70
6,1208,1506,1354,1614,118,124,96,78,732,10,12,0,0,4,0,0,0,68,72
1,1407,1603,1545,327,176,165,136,7,988,4,36,0,0,7,0,11,0,0,18
4,1325,1434,1249,5566,69,62,39,98,158,5,25,0,0,105,0,0,0,0,105
1,1919,2019,1930,4353,60,60,37,49,196,5,18,0,0,40,0,0,0,9,49
2,1727,1905,1834,3923,98,95,84,28,532,5,9,0,0,0,0,0,0,31,31
7,1649,1811,1755,187,82,80,69,14,417,2,11,0,0,0,0,2,0,14,16
7,2313,26,2315,440,73,80,62,78,377,3,8,0,0,2,0,0,0,69,71
3,2146,2312,2140,1952,146,170,129,116,1046,5,12,0,0,0,0,0,0,92,92
4,1111,1232,1151,1505,81,96,58,56,370,7,16,0,0,29,0,0,0,12,41
2,2123,2357,2229,5981,154,119,95,53,557,4,55,0,0,0,0,0,0,88,88
6,1855,2142,1918,1475,347,318,315,115,2066,10,22,0,0,113,0,29,0,2,144
1,1359,1526,1440,3527,87,70,55,29,247,6,26,0,0,25,0,17,0,4,46
2,1837,1953,1710,4331,76,75,52,162,299,3,21,0,0,27,0,1,0,135,163
6,2235,2238,2024,1446,63,71,41,142,214,8,14,0,0,134,0,0,0,0,134
7,1831,1945,1924,998,74,84,49,31,321,5,20,0,0,21,0,0,0,0,21
3,2112,2235,2210,197,83,85,73,27,446,3,7,0,0,11,0,0,0,14,25
5,1335,1541,1515,3612,126,120,107,20,624,4,15,0,0,20,0,6,0,0,26
1,1613,2024,1955,495,191,180,175,18,1258,7,9,0,0,18,0,11,0,0,29
7,2234,2358,2246,423,144,157,130,85,967,4,10,0,0,0,0,0,0,72,72
2,2035,2050,2024,1400,75,84,51,35,329,4,20,0,0,26,0,0,0,0,26
5,1851,2109,2015,1597,258,235,228,31,1515,6,24,0,0,31,0,23,0,0,54
2,1708,1751,1723,388,43,43,28,28,163,4,11,0,0,0,0,0,0,28,28
7,1400,1458,1401,5482,58,72,42,71,199,4,12,0,0,57,0,0,0,0,57
2,1007,1250,1220,480,163,149,137,16,954,7,19,0,0,8,0,14,0,8,30
2,1844,2015,1845,1944,151,160,129,99,895,8,14,0,0,0,5,0,0,85,90
5,1807,2119,1930,448,192,175,149,92,1185,6,37,0,0,0,0,92,0,17,109
2,1726,1909,1852,1174,103,92,69,6,373,8,26,0,0,0,0,11,0,6,17
7,1320,1459,1235,3378,99,100,83,145,500,9,7,0,0,138,0,0,0,6,144
1,1917,2149,2040,3990,92,75,51,52,303,8,33,0,0,23,0,17,0,29,69
1,1733,1830,1635,3736,57,50,39,108,134,6,12,0,0,0,74,7,0,34,115
2,2212,48,2233,330,96,123,77,162,678,7,12,0,0,88,0,0,0,47,135
3,2015,2207,2050,6528,112,85,63,50,370,27,22,0,0,0,0,27,0,50,77
2,1307,1410,1345,76,63,60,41,22,197,5,17,0,0,0,0,19,0,6,25
6,936,1230,1120,82,114,100,91,56,577,5,18,0,0,56,0,14,0,0,70
3,2102,2159,2135,76,57,65,45,32,258,3,9,0,0,6,0,0,0,18,24
3,1102,1630,1610,484,208,205,179,17,1476,5,24,0,0,17,0,3,0,0,20
1,1241,1816,1800,708,215,212,189,13,1606,6,20,0,0,0,0,7,0,9,16
7,1950,2258,2233,9,188,193,140,30,944,8,40,0,0,0,0,0,0,25,25
3,1723,1945,1905,1316,142,160,123,58,951,4,15,0,0,0,0,0,0,40,40
7,1636,2200,2035,324,204,210,169,91,1464,21,14,0,0,0,0,9,0,76,85
6,1209,1249,1135,2433,40,45,32,79,177,2,6,0,0,0,0,0,0,74,74
4,2106,2248,2220,1780,102,115,84,41,646,6,12,0,0,0,0,0,0,28,28
2,1928,2018,1815,1033,110,105,88,118,551,3,19,0,0,0,0,5,0,118,123
5,1758,2104,2042,728,126,127,92,23,732,13,21,0,0,0,0,0,0,22,22
1,2019,2011,1915,5943,52,62,27,66,122,10,15,0,0,0,0,56,0,0,56
3,1437,1828,1755,1180,171,165,141,27,1158,6,24,0,0,27,0,6,0,0,33
5,1345,1924,1840,1194,219,220,186,45,1619,14,19,0,0,0,0,44,0,0,44
